eventName,triggerTime,Count,RecordCnt,SeqMax,SeqMin,Biome,Block,DestructionMethod,Difficulty,Dim,FeetPosX,FeetPosY,FeetPosZ,Health,Light,Mode,Namespace,NearbyAnimals,NearbyMonsters,NearbyOther,NearbyPlayers,NearbyVillagers,PlayerBiome,PlayerGameMode,PlayerLevel,PlayerSpeed,Role,RotX,RotY,TimeOfDay,ToolItemType,Type,Variant,WorldFeature,editionType,PlacementMethod
BlockBroken,2021-02-15 15:53:42.181885,1,1,51727,51727,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,4,1,0,forest,1,0,0.0,0,14.35061645507813,154.616455078125,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:42.432007,1,1,51730,51730,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,4,1,0,forest,1,0,0.0,0,12.55894470214844,153.7206115722656,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:42.681750,1,1,51732,51732,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,4,1,0,forest,1,0,0.0,0,14.05201721191406,145.9566040039063,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:42.933260,1,1,51734,51734,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,4,1,0,forest,1,0,0.0,0,14.05201721191406,145.9566040039063,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:43.181652,1,1,51735,51735,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,4,1,0,forest,1,0,0.0,0,12.55894470214844,145.9566040039063,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:43.434049,1,1,51737,51737,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,4,1,0,forest,1,0,0.0,0,11.06585693359375,156.4081115722656,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:43.740225,1,1,51738,51738,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,4,1,0,forest,1,0,0.0,0,9.572784423828123,165.6651611328125,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:44.583409,1,1,51740,51740,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,4,1,0,forest,1,0,0.0,0,8.378326416015625,162.3804016113281,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:44.729020,1,1,51742,51742,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,4,1,0,forest,1,0,0.0,0,5.09356689453125,147.4496765136719,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:44.933265,1,1,51743,51743,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,4,1,0,forest,1,0,0.0,0,-1.475921630859375,125.9493713378906,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:45.184592,1,1,51747,51747,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,4,1,0,forest,1,0,0.0,0,28.38551330566406,158.1997375488281,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:45.338181,1,1,51748,51748,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,4,1,0,forest,1,0,0.0,0,-13.71910095214844,-169.5499267578125,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:45.601476,1,1,51750,51750,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,4,1,0,forest,1,0,0.0,0,-42.38607788085938,158.4983520507813,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:45.845823,1,1,51752,51752,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,4,1,0,forest,1,0,0.0,0,-37.9068603515625,153.421875,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:46.140650,1,1,51754,51754,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,4,1,0,forest,1,0,0.0,0,-59.40702819824219,-143.8690795898438,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:46.390138,1,1,51756,51756,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,4,1,0,forest,1,0,0.0,0,-65.67797088623047,-171.6401977539063,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:46.637459,1,1,51758,51758,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,4,1,0,forest,1,0,0.0,0,-66.57383728027344,-177.9111328125,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:46.884256,1,1,51759,51759,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,4,1,0,forest,1,0,0.0,0,-65.37934875488281,178.2068481445313,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:47.133790,1,1,51761,51761,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,4,1,0,forest,1,0,0.0,0,-65.67794799804688,170.1442260742188,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:47.383119,1,1,51762,51762,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,4,1,0,forest,1,0,0.0,0,-65.37936401367188,160.5885009765625,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:47.632465,1,1,51764,51764,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,4,1,0,forest,1,0,0.0,0,-65.08073425292969,153.7203369140625,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:48.084445,1,1,51766,51766,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,5,1,0,forest,1,0,0.0,0,-62.3931884765625,156.7065124511719,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:48.382884,1,1,51768,51768,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,5,1,0,forest,1,0,0.0,0,-62.09457397460938,169.2483825683594,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:48.536466,1,1,51770,51770,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,7,1,0,forest,1,0,0.0,0,-64.48348999023438,-179.1056213378906,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:48.834669,1,1,51773,51773,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,8,1,0,forest,1,0,0.0,0,-60.60149383544922,-151.33447265625,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:49.083757,1,1,51774,51774,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,5,1,0,forest,1,0,0.0,0,-28.64971923828125,-169.2513427734375,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:49.332825,1,1,51776,51776,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,5,1,0,forest,1,0,0.0,0,-13.42037963867188,154.9149475097656,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:49.584335,1,1,51777,51777,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,5,1,0,forest,1,0,0.0,0,-10.13560485839844,134.90771484375,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:49.835694,1,1,51780,51780,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,5,1,0,forest,1,0,0.0,0,-11.33006286621094,111.6156921386719,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:50.132898,1,1,51782,51782,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,5,1,0,forest,1,0,0.0,0,-10.43421936035156,96.68490600585938,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:50.382233,1,1,51783,51783,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,5,1,0,forest,1,0,0.0,0,-9.538375854492188,87.7264404296875,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:50.632562,1,1,51785,51785,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,5,1,0,forest,1,0,0.0,0,-9.538375854492188,87.42782592773438,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:50.883922,1,1,51786,51786,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,5,1,0,forest,1,0,0.0,0,-12.82315063476563,105.3447875976563,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:51.148215,1,1,51788,51788,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,5,1,0,forest,1,0,0.0,0,-17.60099792480469,133.7132568359375,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:51.391691,1,1,51791,51791,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,5,1,0,forest,1,0,0.0,0,-19.09408569335938,165.9635620117188,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:51.641780,1,1,51793,51793,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,5,1,0,forest,1,0,0.0,0,-18.79547119140625,-161.1889038085938,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:51.892189,1,1,51795,51795,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,5,1,0,forest,1,0,0.0,0,-20.28854370117188,-124.1607666015625,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:52.192977,1,1,51797,51797,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,5,1,0,forest,1,0,0.0,0,-18.49684143066406,-141.7789916992188,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:52.441823,1,1,51799,51799,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,5,1,0,forest,1,0,0.0,0,-15.80931091308594,-170.4459838867188,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:52.579453,1,1,51801,51801,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,5,1,0,forest,1,0,0.0,0,-14.61483764648438,177.9080810546875,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:52.722095,1,1,51802,51802,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,5,1,0,forest,1,0,0.0,0,-13.42037963867188,167.4565734863281,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:52.860726,1,1,51804,51804,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,5,1,0,forest,1,0,0.0,0,-13.42037963867188,163.8731994628906,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:53.013609,1,1,51805,51805,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,5,1,0,forest,1,0,0.0,0,-13.42037963867188,160.289794921875,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:53.204386,1,1,51806,51806,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,5,1,0,forest,1,0,0.0,0,-13.42037963867188,156.7064208984375,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:53.384425,1,1,51807,51807,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,5,1,0,forest,1,0,0.0,0,-13.718994140625,152.5258178710938,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:53.544025,1,1,51808,51808,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,5,1,0,forest,1,0,0.0,0,-13.718994140625,145.6576538085938,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:53.713571,1,1,51810,51810,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,4,1,0,forest,1,0,0.0,0,-14.01760864257813,142.3728637695313,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:53.855205,1,1,51811,51811,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,4,1,0,forest,1,0,0.0,0,-14.01760864257813,136.997802734375,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:53.995815,1,1,51812,51812,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,4,1,0,forest,1,0,0.0,0,-14.01760864257813,134.0116577148438,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:54.138434,1,1,51813,51813,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,4,1,0,forest,1,0,0.0,0,-13.12176513671875,124.7545776367188,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:54.288041,1,1,51815,51815,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,4,1,0,forest,1,0,0.0,0,-12.5245361328125,102.3583984375,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:54.426663,1,1,51818,51818,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,4,1,0,forest,1,0,0.0,0,-12.82315063476563,89.51791381835938,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:54.574270,1,1,51820,51820,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,4,1,0,forest,1,0,0.0,0,-13.12176513671875,89.51791381835938,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:54.721873,1,1,51822,51822,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,4,1,0,forest,1,0,0.0,0,-15.51068115234375,126.8448181152344,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:54.868488,1,1,51824,51824,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,4,1,0,forest,1,0,0.0,0,-16.40653991699219,142.67138671875,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:55.011105,1,1,51826,51826,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,4,1,0,forest,1,0,0.0,0,-16.40653991699219,146.5533752441406,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:55.168704,1,1,51827,51827,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,4,1,0,forest,1,0,0.0,0,-16.70515441894531,157.6021118164063,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:55.303323,1,1,51828,51828,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,4,1,0,forest,1,0,0.0,0,-16.70515441894531,171.0397338867188,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:55.449933,1,1,51829,51829,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,4,1,0,forest,1,0,0.0,0,-16.40653991699219,-179.1060180664063,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:55.575604,1,1,51833,51833,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,4,1,0,forest,1,0,0.0,0,6.288131713867188,155.2131652832031,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:55.712231,1,1,51834,51834,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,4,1,0,forest,1,0,0.0,0,15.54519653320313,98.17779541015624,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:55.846875,1,1,51836,51836,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,4,1,0,forest,1,0,0.0,0,14.0521240234375,85.03872680664062,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:55.989242,1,1,51837,51837,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,4,1,0,forest,1,0,0.0,0,15.84381103515625,82.05255126953125,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:56.155798,1,1,51839,51839,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,4,1,0,forest,1,0,0.0,0,28.08702087402344,101.4625854492188,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:56.333855,1,1,51840,51840,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,4,1,0,forest,1,0,0.0,0,12.55906677246094,139.3866882324219,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:56.584176,1,1,51842,51842,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,4,1,0,forest,1,0,0.0,0,-7.1495361328125,141.1783752441406,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:56.737766,1,1,51844,51844,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,4,1,0,forest,1,0,0.0,0,-4.462005615234375,122.0670166015625,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:56.934241,1,1,51845,51845,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,4,1,0,forest,1,0,0.0,0,12.26042175292969,107.7335205078125,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:57.234042,1,1,51848,51848,4,gravel,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,4,1,0,forest,1,0,0.0,0,20.32304382324219,-179.1058959960938,5000,50,13,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:57.483852,1,1,51850,51850,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,4,1,0,forest,1,0,0.0,0,36.4482421875,160.2897338867188,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:57.732525,1,1,51852,51852,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,4,1,0,forest,1,0,0.0,0,19.725830078125,127.74072265625,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:57.982156,1,1,51853,51853,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,4,1,0,forest,1,0,0.0,0,16.73966979980469,127.74072265625,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:58.233263,1,1,51855,51855,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,3,0,4,1,0,forest,1,0,0.0,0,8.079803466796875,147.7479553222656,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:58.942323,1,1,51857,51857,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,4,0,4,1,0,forest,1,0,0.0,0,11.66319274902344,136.9978332519531,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:59.101888,1,1,51859,51859,4,stone,0.0,PEACEFUL,0,159,12,577,20,9,1,minecraft,4,0,4,1,0,forest,1,0,0.0,0,8.378448486328125,125.0532836914063,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:59.442298,1,1,51865,51865,4,stone,0.0,PEACEFUL,0,158,12,576,20,9,1,minecraft,4,0,4,1,0,forest,1,0,8.452970504760742,0,15.84379577636719,114.3031005859375,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:59.595888,1,1,51867,51867,4,stone,0.0,PEACEFUL,0,158,13,576,20,9,1,minecraft,4,0,4,1,0,forest,1,0,3.369324445724487,0,15.24655151367188,117.8865356445313,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:53:59.896988,1,1,51872,51872,4,stone,0.0,PEACEFUL,0,157,12,576,20,9,1,minecraft,4,0,4,1,0,forest,1,0,7.85154914855957,0,22.71194458007813,160.58837890625,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:54:00.206162,1,1,51877,51877,4,stone,0.0,PEACEFUL,0,157,12,575,20,8,1,minecraft,2,0,4,1,0,forest,1,0,4.179806232452393,0,18.23271179199219,177.310791015625,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:54:00.465981,1,1,51880,51880,4,stone,0.0,PEACEFUL,0,157,12,574,20,7,1,minecraft,2,0,4,1,0,forest,1,0,3.98714542388916,0,16.14239501953125,174.6232299804688,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:54:00.595125,1,1,51884,51884,4,dirt,0.0,PEACEFUL,0,158,12,573,20,6,1,minecraft,2,0,4,1,0,forest,1,0,4.276566505432129,0,11.66316223144531,-179.7030639648438,5000,50,3,0.0,0,pocket,
BlockBroken,2021-02-15 15:54:00.882971,1,1,51886,51886,4,stone,0.0,PEACEFUL,0,158,12,572,20,5,1,minecraft,2,0,4,1,0,forest,1,0,0.6462539434432983,0,8.378387451171875,127.4421997070313,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:54:01.133297,1,1,51889,51889,4,stone,0.0,PEACEFUL,0,158,12,572,20,5,1,minecraft,2,0,4,1,0,forest,1,0,0.0308151990175247,0,13.15621948242188,148.643798828125,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:54:01.382635,1,1,51891,51891,4,stone,0.0,PEACEFUL,0,158,12,572,20,5,1,minecraft,2,0,4,1,0,forest,1,0,0.001220703125,0,13.454833984375,148.643798828125,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:54:01.683038,1,1,51893,51893,4,stone,0.0,PEACEFUL,0,158,12,572,20,5,1,minecraft,2,0,4,1,0,forest,1,0,0.0,0,15.24652099609375,148.643798828125,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:54:01.943876,1,1,51896,51896,4,stone,0.0,PEACEFUL,0,158,12,572,20,5,1,minecraft,2,0,4,1,0,forest,1,0,0.0,0,14.94790649414063,148.643798828125,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:54:02.191571,1,1,51897,51897,4,stone,0.0,PEACEFUL,0,158,12,572,20,5,1,minecraft,2,0,4,1,0,forest,1,0,0.0,0,15.24652099609375,158.7966918945313,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:54:02.442522,1,1,51899,51899,4,stone,0.0,PEACEFUL,0,158,12,572,20,5,1,minecraft,2,0,4,1,0,forest,1,0,0.0,0,16.14236450195313,173.7274169921875,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:54:02.692577,1,1,51901,51901,4,dirt,0.0,PEACEFUL,0,158,12,572,20,5,1,minecraft,2,0,4,1,0,forest,1,0,0.0,0,9.274246215820312,179.401123046875,5000,50,3,0.0,0,pocket,
BlockBroken,2021-02-15 15:54:02.992839,1,1,51902,51902,4,stone,0.0,PEACEFUL,0,158,12,572,20,5,1,minecraft,2,0,4,1,0,forest,1,0,0.0,0,-23.5733642578125,175.2205200195313,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:54:03.242172,1,1,51904,51904,4,stone,0.0,PEACEFUL,0,158,12,572,20,5,1,minecraft,2,0,4,1,0,forest,1,0,0.0,0,-22.08029174804688,101.4627685546875,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:54:03.492786,1,1,51905,51905,4,stone,0.0,PEACEFUL,0,158,12,572,20,5,1,minecraft,2,0,4,1,0,forest,1,0,0.0,0,-9.837112426757812,74.28878784179688,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:54:03.742133,1,1,51907,51907,4,stone,0.0,PEACEFUL,0,158,12,572,20,5,1,minecraft,2,0,4,1,0,forest,1,0,0.0,0,11.96176147460938,51.89268493652344,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:54:03.906603,1,1,51908,51908,4,stone,0.0,PEACEFUL,0,158,12,572,20,5,1,minecraft,2,0,4,1,0,forest,1,0,0.0,0,11.96176147460938,66.22625732421875,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:54:04.066703,1,1,51910,51910,4,stone,0.0,PEACEFUL,0,158,12,572,20,5,1,minecraft,2,0,4,1,0,forest,1,0,0.0,0,11.06591796875,67.71932983398438,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:54:04.212298,1,1,51911,51911,4,stone,0.0,PEACEFUL,0,158,12,572,20,5,1,minecraft,2,0,4,1,0,forest,1,0,0.0,0,7.183929443359375,75.18473815917969,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:54:04.792868,1,1,51918,51918,4,stone,0.0,PEACEFUL,0,158,12,572,20,6,1,minecraft,2,0,4,1,0,forest,1,0,0.0,0,-16.4066162109375,72.49713134765625,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:54:05.042746,1,1,51921,51921,4,stone,0.0,PEACEFUL,0,158,12,572,20,6,1,minecraft,2,0,4,1,0,forest,1,0,0.0,0,-1.475875854492188,118.7823181152344,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:54:05.291617,1,1,51923,51923,4,stone,0.0,PEACEFUL,0,158,12,572,20,6,1,minecraft,2,0,4,1,0,forest,1,0,0.0,0,-2.96893310546875,140.8797912597656,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:54:05.541146,1,1,51925,51925,4,dirt,0.0,PEACEFUL,0,158,12,572,20,6,1,minecraft,2,0,4,1,0,forest,1,0,0.0,0,-14.61488342285156,-176.4183349609375,5000,50,3,0.0,0,pocket,
BlockBroken,2021-02-15 15:54:05.791493,1,1,51926,51926,4,dirt,0.0,PEACEFUL,0,158,12,572,20,6,1,minecraft,2,0,4,1,0,forest,1,0,0.0,0,-7.74676513671875,-159.6959228515625,5000,50,3,0.0,0,pocket,
BlockBroken,2021-02-15 15:54:06.051681,1,1,51928,51928,4,stone,0.0,PEACEFUL,0,158,12,572,20,6,1,minecraft,2,0,4,1,0,forest,1,0,0.0,0,6.885330200195313,162.977294921875,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:54:06.591072,1,1,51931,51931,4,stone,0.0,PEACEFUL,0,157,12,572,20,7,1,minecraft,2,0,4,1,0,forest,1,0,3.884015321731567,0,8.975662231445312,159.6925659179688,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:54:06.833425,1,1,51933,51933,4,stone,0.0,PEACEFUL,0,157,12,572,20,7,1,minecraft,2,0,4,1,0,forest,1,0,0.3606578707695007,0,7.781204223632813,162.6787109375,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:54:07.333161,1,1,51936,51936,4,redstone_ore,0.0,PEACEFUL,0,157,12,571,20,6,1,minecraft,2,0,4,1,0,forest,1,0,0.6586915254592896,0,22.7119140625,-165.6681518554688,5000,50,73,0.0,0,pocket,
BlockBroken,2021-02-15 15:54:07.592808,1,1,51938,51938,4,stone,0.0,PEACEFUL,0,157,12,571,20,6,1,minecraft,2,0,4,1,0,forest,1,0,0.0318320430815219,0,20.92022705078125,-176.1196899414063,5000,50,1,0.0,0,pocket,
BlockBroken,2021-02-15 15:54:07.991750,1,1,51944,51944,4,dirt,0.0,PEACEFUL,0,157,12,571,20,11,1,minecraft,2,0,4,1,0,forest,1,0,0.0,0,8.37841796875,-152.2305603027344,5000,50,3,0.0,0,pocket,
BlockBroken,2021-02-15 15:54:08.493711,1,1,51948,51948,4,redstone_ore,0.0,PEACEFUL,0,156,12,570,20,13,1,minecraft,2,0,4,1,0,forest,1,0,1.93461275100708,0,35.55235290527344,-169.2515563964844,5000,50,73,0.0,0,pocket,
